0.625125E+03 -0.112660E+02  0.130242E+01
0.625926E+03 -0.113228E+02  0.129523E+01
0.626727E+03 -0.113796E+02  0.128800E+01
0.627528E+03 -0.114363E+02  0.128074E+01
0.628328E+03 -0.114929E+02  0.127346E+01
0.629129E+03 -0.115494E+02  0.126615E+01
0.629930E+03 -0.116058E+02  0.125884E+01
0.630731E+03 -0.116622E+02  0.125152E+01
0.631532E+03 -0.117184E+02  0.124419E+01
0.632332E+03 -0.117746E+02  0.123688E+01
0.633133E+03 -0.118307E+02  0.122957E+01
0.633934E+03 -0.118867E+02  0.122228E+01
0.634735E+03 -0.119427E+02  0.121502E+01
0.635536E+03 -0.119986E+02  0.120779E+01
0.636336E+03 -0.120545E+02  0.120059E+01
0.637137E+03 -0.121102E+02  0.119343E+01
0.637938E+03 -0.121660E+02  0.118632E+01
0.638739E+03 -0.122217E+02  0.117927E+01
0.639540E+03 -0.122773E+02  0.117227E+01
0.640340E+03 -0.123329E+02  0.116534E+01
0.641141E+03 -0.123884E+02  0.115848E+01
0.641942E+03 -0.124439E+02  0.115170E+01
0.642743E+03 -0.124994E+02  0.114500E+01
0.643544E+03 -0.125548E+02  0.113839E+01
0.644344E+03 -0.126103E+02  0.113188E+01
0.645145E+03 -0.126656E+02  0.112547E+01
0.645946E+03 -0.127210E+02  0.111917E+01
0.646747E+03 -0.127764E+02  0.111298E+01
0.647548E+03 -0.128317E+02  0.110691E+01
0.648348E+03 -0.128870E+02  0.110096E+01
0.649149E+03 -0.129423E+02  0.109515E+01
0.649950E+03 -0.129976E+02  0.108947E+01
0.650751E+03 -0.130529E+02  0.108394E+01
0.651552E+03 -0.131082E+02  0.107856E+01
0.652352E+03 -0.131635E+02  0.107334E+01
0.653153E+03 -0.132188E+02  0.106827E+01
0.653954E+03 -0.132741E+02  0.106338E+01
0.654755E+03 -0.133295E+02  0.105865E+01
0.655556E+03 -0.133848E+02  0.105411E+01
0.656356E+03 -0.134402E+02  0.104975E+01
0.657157E+03 -0.134956E+02  0.104559E+01
0.657958E+03 -0.135510E+02  0.104162E+01
0.658759E+03 -0.136064E+02  0.103786E+01
0.659560E+03 -0.136619E+02  0.103430E+01
0.660360E+03 -0.137174E+02  0.103096E+01
0.661161E+03 -0.137729E+02  0.102783E+01
0.661962E+03 -0.138285E+02  0.102490E+01
0.662763E+03 -0.138841E+02  0.102218E+01
0.663564E+03 -0.139398E+02  0.101965E+01
0.664364E+03 -0.139954E+02  0.101732E+01
0.665165E+03 -0.140512E+02  0.101519E+01
0.665966E+03 -0.141069E+02  0.101323E+01
0.666767E+03 -0.141627E+02  0.101146E+01
0.667568E+03 -0.142185E+02  0.100988E+01
0.668368E+03 -0.142744E+02  0.100846E+01
0.669169E+03 -0.143302E+02  0.100722E+01
0.669970E+03 -0.143862E+02  0.100615E+01
0.670771E+03 -0.144421E+02  0.100525E+01
0.671572E+03 -0.144981E+02  0.100450E+01
0.672372E+03 -0.145541E+02  0.100392E+01
0.673173E+03 -0.146102E+02  0.100348E+01
0.673974E+03 -0.146663E+02  0.100320E+01
0.674775E+03 -0.147224E+02  0.100306E+01
0.675576E+03 -0.147786E+02  0.100307E+01
0.676376E+03 -0.148348E+02  0.100322E+01
0.677177E+03 -0.148910E+02  0.100350E+01
0.677978E+03 -0.149473E+02  0.100391E+01
0.678779E+03 -0.150036E+02  0.100445E+01
0.679580E+03 -0.150599E+02  0.100512E+01
0.680380E+03 -0.151163E+02  0.100590E+01
0.681181E+03 -0.151727E+02  0.100680E+01
0.681982E+03 -0.152292E+02  0.100782E+01
0.682783E+03 -0.152856E+02  0.100894E+01
0.683584E+03 -0.153421E+02  0.101017E+01
0.684384E+03 -0.153987E+02  0.101151E+01
0.685185E+03 -0.154553E+02  0.101294E+01
0.685986E+03 -0.155119E+02  0.101446E+01
0.686787E+03 -0.155685E+02  0.101608E+01
0.687588E+03 -0.156252E+02  0.101778E+01
0.688388E+03 -0.156820E+02  0.101956E+01
0.689189E+03 -0.157387E+02  0.102143E+01
0.689990E+03 -0.157955E+02  0.102337E+01
0.690791E+03 -0.158523E+02  0.102539E+01
0.691592E+03 -0.159092E+02  0.102747E+01
0.692392E+03 -0.159661E+02  0.102962E+01
0.693193E+03 -0.160231E+02  0.103182E+01
0.693994E+03 -0.160800E+02  0.103409E+01
0.694795E+03 -0.161370E+02  0.103641E+01
0.695596E+03 -0.161941E+02  0.103878E+01
0.696396E+03 -0.162512E+02  0.104119E+01
0.697197E+03 -0.163083E+02  0.104365E+01
0.697998E+03 -0.163654E+02  0.104615E+01
0.698799E+03 -0.164226E+02  0.104868E+01
0.699600E+03 -0.164798E+02  0.105124E+01
0.700400E+03 -0.165371E+02  0.105383E+01
0.701201E+03 -0.165944E+02  0.105645E+01
0.702002E+03 -0.166517E+02  0.105908E+01
0.702803E+03 -0.167091E+02  0.106173E+01
0.703604E+03 -0.167665E+02  0.106440E+01
0.704404E+03 -0.168239E+02  0.106707E+01
0.705205E+03 -0.168814E+02  0.106975E+01
0.706006E+03 -0.169389E+02  0.107243E+01
0.706807E+03 -0.169964E+02  0.107513E+01
0.707608E+03 -0.170540E+02  0.107783E+01
0.708408E+03 -0.171116E+02  0.108053E+01
0.709209E+03 -0.171693E+02  0.108325E+01
0.710010E+03 -0.172270E+02  0.108597E+01
0.710811E+03 -0.172847E+02  0.108871E+01
0.711612E+03 -0.173425E+02  0.109145E+01
0.712412E+03 -0.174003E+02  0.109420E+01
0.713213E+03 -0.174582E+02  0.109696E+01
0.714014E+03 -0.175161E+02  0.109974E+01
0.714815E+03 -0.175740E+02  0.110252E+01
0.715616E+03 -0.176320E+02  0.110532E+01
0.716416E+03 -0.176900E+02  0.110813E+01
0.717217E+03 -0.177481E+02  0.111095E+01
0.718018E+03 -0.178062E+02  0.111379E+01
0.718819E+03 -0.178643E+02  0.111664E+01
0.719620E+03 -0.179225E+02  0.111950E+01
0.720420E+03 -0.179808E+02  0.112238E+01
0.721221E+03 -0.180391E+02  0.112528E+01
0.722022E+03 -0.180974E+02  0.112819E+01
0.722823E+03 -0.181558E+02  0.113111E+01
0.723624E+03 -0.182142E+02  0.113405E+01
0.724424E+03 -0.182727E+02  0.113701E+01
0.725225E+03 -0.183312E+02  0.113999E+01
0.726026E+03 -0.183898E+02  0.114299E+01
0.726827E+03 -0.184484E+02  0.114600E+01
0.727628E+03 -0.185071E+02  0.114903E+01
0.728428E+03 -0.185658E+02  0.115208E+01
0.729229E+03 -0.186245E+02  0.115516E+01
0.730030E+03 -0.186834E+02  0.115825E+01
0.730831E+03 -0.187422E+02  0.116136E+01
0.731632E+03 -0.188012E+02  0.116450E+01
0.732432E+03 -0.188601E+02  0.116765E+01
0.733233E+03 -0.189192E+02  0.117083E+01
0.734034E+03 -0.189782E+02  0.117403E+01
0.734835E+03 -0.190374E+02  0.117726E+01
0.735636E+03 -0.190966E+02  0.118050E+01
0.736436E+03 -0.191558E+02  0.118378E+01
0.737237E+03 -0.192151E+02  0.118707E+01
0.738038E+03 -0.192744E+02  0.119039E+01
0.738839E+03 -0.193339E+02  0.119374E+01
0.739640E+03 -0.193933E+02  0.119711E+01
0.740440E+03 -0.194528E+02  0.120051E+01
0.741241E+03 -0.195124E+02  0.120394E+01
0.742042E+03 -0.195721E+02  0.120740E+01
0.742843E+03 -0.196317E+02  0.121088E+01
0.743644E+03 -0.196915E+02  0.121439E+01
0.744444E+03 -0.197513E+02  0.121793E+01
0.745245E+03 -0.198112E+02  0.122150E+01
0.746046E+03 -0.198711E+02  0.122509E+01
0.746847E+03 -0.199311E+02  0.122872E+01
